id,ax,ay,az
45160,11.712,-16.104,1005.28
45161,9.272,-13.176,1009.672
45162,14.64,-16.104,1007.72
45163,11.712,-15.616,1006.256
45164,13.664,-17.08,1000.4
45165,9.76,-17.08,1007.72
45166,13.176,-14.152,1006.256
45167,11.224,-18.056,1007.72
45168,13.664,-15.616,1006.744
45169,8.784,-15.128,1001.376
45170,14.64,-17.08,1001.376
45171,14.152,-20.496,1003.328
45172,8.296,-14.64,1002.84
45173,12.688,-14.64,1004.304
45174,12.2,-14.152,1006.256
45175,13.176,-16.104,1002.84
45176,17.08,-17.568,1002.84
45177,10.248,-18.056,1000.888
45178,15.128,-15.128,996.008
45179,12.688,-16.592,1000.4
45180,8.784,-15.616,999.424
45181,11.224,-13.176,1000.888
45182,9.272,-15.616,1000.888
45183,14.152,-16.592,1000.888
45184,12.688,-16.104,1001.864
45185,7.808,-17.08,1008.208
45186,10.248,-13.176,1004.792
45187,10.736,-15.616,1002.352
45188,10.736,-13.664,1005.28
45189,9.76,-15.128,1004.304
45190,16.104,-16.104,998.448
45191,10.736,-13.664,1003.816
45192,12.2,-15.128,1002.352
45193,10.736,-14.64,1003.816
45194,6.832,-15.616,1001.376
45195,10.736,-16.592,1006.256
45196,10.736,-15.128,1002.352
45197,7.808,-15.616,1000.4
45198,11.712,-12.2,1003.328
45199,8.296,-14.152,999.424
45200,13.664,-15.616,1003.816
45201,11.712,-15.616,996.496
45202,11.224,-12.2,1005.28
45203,9.76,-11.224,1006.256
45204,9.272,-12.2,1005.768
45205,10.248,-12.2,1008.696
45206,8.296,-13.176,1004.304
45207,8.784,-11.712,998.448
45208,8.784,-16.104,997.472
45209,12.2,-13.664,1001.864
45210,11.712,-16.592,1002.84
45211,11.224,-15.128,1006.256
45212,12.2,-14.152,1008.696
45213,14.152,-14.64,1007.232
45214,9.272,-10.248,1005.28
45215,9.76,-12.688,1001.376
45216,10.736,-12.2,1000.888
45217,15.616,-15.616,1001.376
45218,11.224,-11.712,1008.696
45219,9.272,-10.736,1006.256
45220,11.224,-14.152,1005.28
45221,10.248,-13.176,1000.4
45222,10.248,-13.176,1000.4
45223,10.736,-17.08,998.448
45224,9.272,-16.104,1000.4
45225,14.152,-16.592,999.912
45226,8.296,-16.592,1002.84
45227,10.248,-14.64,1003.816
45228,14.64,-15.616,1005.768
45229,8.784,-15.128,996.984
45230,12.688,-16.592,1002.84
45231,10.736,-15.616,1003.328
45232,11.224,-16.592,1005.28
45233,12.2,-17.568,1003.328
45234,12.2,-19.52,1006.744
45235,15.128,-17.568,1007.232
45236,7.32,-15.616,1004.304
45237,11.712,-17.08,1006.256
45238,11.224,-18.056,1005.28
45239,10.736,-14.64,1002.352
45240,11.712,-13.176,1003.816
45241,12.688,-14.152,1007.232
45242,11.712,-11.224,1004.792
45243,7.808,-13.664,1006.256
45244,7.32,-12.688,1000.4
45245,9.76,-15.616,998.936
45246,12.688,-15.616,994.544
45247,9.272,-17.568,998.936
45248,7.808,-12.2,1003.328
45249,10.736,-14.64,1000.4
45250,8.296,-13.664,1001.864
45251,12.2,-15.616,997.472
45252,9.76,-14.64,994.056
45253,12.2,-16.592,1004.792
45254,12.2,-14.64,1003.816
45255,15.616,-12.2,1007.232
45256,12.2,-11.712,1007.72
45257,15.128,-16.592,1008.696
45258,15.128,-15.128,1005.28
45259,5.856,-16.104,1002.352
45260,12.2,-19.032,1001.376
45261,14.152,-18.056,1002.352
45262,9.76,-18.056,1002.84
45263,14.152,-13.664,1001.864
45264,14.64,-16.592,1000.4
45265,13.176,-14.64,995.52
45266,10.736,-15.616,999.424
45267,15.128,-16.592,998.448
45268,10.736,-13.176,996.008
45269,14.64,-14.64,1002.84
45270,10.248,-16.592,1001.376
45271,13.664,-14.152,999.424
45272,10.736,-17.08,1002.84
45273,13.176,-14.64,998.936
45274,11.712,-16.104,998.448
45275,11.224,-18.544,994.544
45276,12.688,-15.616,995.52
45277,15.128,-14.152,998.448
45278,12.2,-13.664,1003.816
45279,18.544,-15.616,1006.256
45280,13.664,-13.176,1008.208
45281,10.736,-17.568,1005.768
45282,13.176,-12.688,1001.376
45283,16.104,-19.032,1003.816
45284,16.592,-17.568,1006.744
45285,19.032,-15.128,1005.28
45286,16.104,-12.688,1006.744
45287,13.176,-15.128,999.424
45288,11.224,-15.616,999.912
45289,13.176,-17.08,992.104
45290,15.128,-14.64,996.984
45291,15.616,-17.08,999.912
45292,12.688,-16.104,1005.28
45293,14.152,-12.2,1004.304
45294,13.664,-17.08,1000.4
45295,16.592,-16.104,1005.28
45296,13.664,-16.592,997.472
45297,14.64,-16.592,1000.4
45298,11.224,-16.104,999.424
45299,13.664,-16.592,1001.376
45300,14.64,-15.128,1002.352
45301,19.032,-18.056,998.448
45302,13.664,-19.032,1001.864
45303,13.664,-17.568,999.424
45304,14.152,-17.08,1005.768
45305,17.568,-16.104,1007.232
45306,16.104,-18.056,1008.696
45307,13.176,-17.08,1002.352
45308,14.152,-15.616,1001.864
45309,16.104,-16.592,1005.28
45310,12.2,-19.032,1005.28
45311,15.616,-17.568,1006.744
45312,14.64,-17.568,1004.304
45313,13.664,-15.128,1005.28
45314,14.152,-15.616,1001.864
45315,17.08,-15.616,1004.304
45316,13.176,-16.104,1003.816
45317,13.664,-16.104,1005.768
45318,17.08,-15.616,1001.864
45319,13.664,-15.616,1001.376
45320,12.2,-15.616,1002.84
45321,14.152,-15.128,1004.792
45322,16.104,-17.568,1003.328
45323,12.688,-16.592,1001.376
45324,13.176,-18.056,1004.792
45325,15.128,-16.104,1001.376
45326,9.76,-17.568,1003.816
45327,11.224,-16.104,1000.888
45328,12.688,-18.544,1005.28
45329,15.128,-20.496,1007.232
45330,17.568,-16.592,1007.232
45331,15.128,-21.96,1004.792
45332,14.152,-20.984,1002.84
45333,13.176,-18.544,1005.28
45334,14.152,-16.592,1005.768
45335,16.592,-20.008,1003.328
45336,9.76,-18.544,1000.888
45337,11.712,-17.568,1001.864
45338,13.176,-17.08,1000.4
45339,14.64,-18.056,1000.4
45340,12.688,-16.592,996.008
45341,10.248,-17.08,998.936
45342,16.592,-16.104,1002.84
45343,14.64,-17.568,1003.816
45344,13.664,-20.496,998.448
45345,12.688,-17.08,1001.376
45346,12.2,-18.056,1006.256
45347,10.736,-16.104,1004.792
45348,17.568,-16.592,1002.352
45349,13.664,-17.08,1002.84
45350,14.64,-18.056,1005.28
45351,11.224,-19.52,1011.136
45352,14.64,-18.056,1008.696
45353,18.056,-13.664,1005.768
45354,14.64,-17.08,1005.28
45355,9.76,-17.08,1005.28
45356,16.104,-19.032,1003.816
45357,10.248,-16.104,1004.792
45358,15.616,-13.664,1005.28
45359,16.592,-14.152,1005.28
45360,13.664,-14.152,1003.816
45361,8.784,-11.224,1002.84
45362,10.248,-11.224,1001.864
45363,12.2,-17.08,1001.376
45364,11.712,-13.664,1003.328
45365,12.688,-12.688,1005.28
45366,11.712,-17.08,1002.84
45367,12.688,-15.616,1005.768
45368,8.784,-15.616,1001.376
45369,9.76,-13.664,1002.84
45370,13.176,-14.152,997.96
45371,11.224,-15.616,1003.816
45372,14.152,-17.08,1003.328
45373,10.736,-13.176,1000.888
45374,9.76,-15.616,1002.352
45375,8.296,-20.008,1002.352
45376,9.272,-19.52,1003.328
45377,11.712,-19.032,1007.232
45378,10.736,-17.08,1005.28
45379,12.688,-18.544,1001.864
45380,8.296,-15.616,1003.816
45381,10.248,-16.104,1004.304
45382,13.176,-15.616,1007.72
45383,14.152,-18.544,1008.208
45384,10.248,-17.08,1010.16
45385,7.32,-16.104,1007.72
45386,9.272,-17.568,1002.84
45387,10.736,-15.128,1000.888
45388,11.712,-18.056,1003.328
45389,7.808,-14.64,999.912
45390,12.688,-18.056,1000.888
45391,10.248,-16.592,996.984
45392,11.224,-18.056,998.936
45393,9.272,-19.52,997.472
45394,10.248,-18.544,1005.768
45395,10.248,-19.032,1003.816
45396,11.224,-18.056,1006.256
45397,11.224,-17.568,1001.864
45398,11.712,-19.032,1001.864
45399,10.248,-19.032,998.448
45400,4.88,-15.616,1001.864
45401,13.176,-20.008,1002.352
45402,9.76,-20.496,1006.744
45403,7.808,-16.592,1006.256
45404,10.736,-16.592,1005.28
45405,11.712,-16.104,1007.232
45406,6.832,-16.592,1003.816
45407,11.712,-19.52,1004.304
45408,12.688,-19.032,1006.744
45409,9.272,-14.64,1005.28
45410,11.712,-12.688,1006.744
45411,12.2,-19.52,1001.376
45412,8.784,-15.616,1001.864
45413,10.736,-14.152,999.912
45414,9.76,-12.688,1002.352
45415,12.2,-12.688,1003.328
45416,15.128,-15.616,1001.376
45417,9.76,-14.64,1001.864
45418,7.32,-14.64,1005.768
45419,8.784,-19.032,1005.768
45420,9.76,-19.52,1002.352
45421,9.272,-13.664,1001.864
45422,11.712,-13.664,1001.376
45423,11.224,-17.568,1003.328
45424,10.736,-19.52,1004.792
45425,10.248,-16.104,1005.28
45426,11.712,-18.544,1003.328
45427,8.784,-16.104,1005.28
45428,14.152,-10.736,1004.304
45429,11.224,-15.128,1002.84
45430,10.248,-13.664,1003.816
45431,10.248,-17.08,1006.744
45432,7.808,-17.08,1004.792
45433,15.128,-17.568,1002.84
45434,9.272,-17.568,1000.4
45435,10.248,-16.104,998.448
45436,12.688,-14.152,998.448
45437,10.736,-14.64,998.448
45438,10.736,-11.712,997.472
45439,9.272,-11.224,1002.352
45440,13.664,-15.128,1000.4
45441,14.64,-15.128,1002.352
45442,10.248,-16.104,1001.864
45443,12.688,-14.64,1001.376
45444,8.784,-17.08,1002.84
45445,13.664,-12.2,1004.304
45446,13.664,-14.64,1001.864
45447,16.592,-14.64,1000.888
45448,19.52,-17.568,1001.864
45449,12.2,-13.176,993.568
45450,13.176,-13.664,1001.864
45451,13.664,-13.664,998.448
45452,17.08,-15.616,999.912
45453,12.688,-15.128,1004.304
45454,14.152,-12.688,1006.256
45455,15.128,-12.688,1003.328
45456,11.224,-13.664,1005.768
45457,13.176,-14.152,1007.232
45458,12.688,-13.176,1004.304
45459,11.712,-16.592,1006.256
45460,13.176,-12.2,1000.4
45461,12.688,-13.664,1000.4
45462,18.056,-13.176,998.936
45463,11.712,-16.592,998.448
45464,13.176,-16.104,1001.376
45465,11.224,-17.08,1000.888
45466,10.736,-14.64,1001.376
45467,10.736,-13.176,1002.352
45468,12.688,-11.712,1001.376
45469,13.176,-13.664,1004.792
45470,10.248,-14.64,1003.328
45471,12.688,-15.128,1005.28
45472,15.616,-13.176,1002.352
45473,14.64,-17.08,1002.84
45474,8.784,-20.496,1001.864
45475,15.616,-16.592,1006.256
45476,14.152,-14.152,1003.328
45477,14.152,-20.008,1009.672
45478,16.592,-15.616,1008.208
45479,16.592,-16.104,1002.352
45480,13.176,-15.616,1003.328
45481,14.152,-15.128,1003.328
45482,14.152,-17.08,1006.256
45483,14.152,-16.104,1007.72
45484,15.128,-19.52,998.936
45485,12.2,-19.52,999.424
45486,14.64,-17.568,999.424
45487,20.008,-19.032,998.936
45488,17.08,-15.616,999.424
45489,15.128,-15.616,997.96
45490,18.544,-17.568,1000.888
45491,16.592,-18.056,1001.864
45492,17.568,-20.984,1002.352
45493,12.688,-19.52,1011.624
45494,15.128,-18.544,1006.744
45495,16.104,-19.032,1008.208
45496,12.2,-20.496,1008.696
45497,14.64,-16.104,1005.768
45498,13.664,-16.592,1005.28
45499,13.664,-20.008,1001.864
45500,13.664,-16.592,1000.4
45501,13.176,-18.544,999.912
45502,12.688,-13.664,1004.792
45503,12.688,-15.616,1004.304
45504,13.176,-17.568,1001.864
45505,10.736,-14.64,998.448
45506,13.664,-19.52,996.008
45507,9.76,-14.64,1004.792
45508,12.2,-15.616,1002.84
45509,12.2,-18.544,1003.328
45510,14.64,-16.104,1003.328
45511,11.712,-13.664,1001.864
45512,11.712,-16.592,999.912
45513,10.736,-14.64,995.52
45514,10.248,-17.08,998.448
45515,14.64,-16.104,998.936
45516,13.664,-13.664,999.424
45517,11.224,-14.152,997.472
45518,12.688,-16.592,1001.376
45519,13.664,-14.152,1006.256
45520,12.2,-13.176,1004.304
45521,11.712,-14.152,1006.744
45522,13.176,-15.616,1004.792
45523,16.104,-16.592,1004.792
45524,15.128,-14.152,1005.768
45525,13.664,-18.544,1005.768
45526,14.64,-13.176,1000.888
45527,14.152,-11.712,999.424
45528,15.128,-16.104,998.936
45529,14.152,-15.128,1003.328
45530,14.152,-17.08,1000.4
45531,17.08,-19.032,1001.376
45532,12.688,-14.152,997.96
45533,16.592,-20.008,1004.792
45534,15.128,-14.64,1003.328
45535,18.056,-19.032,999.424
45536,15.616,-20.008,999.424
45537,14.64,-16.592,1000.4
45538,14.152,-16.592,1001.864
45539,13.664,-18.544,1001.376
45540,15.128,-16.104,1006.744
45541,12.688,-19.032,1004.304
45542,11.224,-13.176,1003.816
45543,14.64,-15.616,1000.4
45544,13.664,-17.08,1005.28
45545,11.224,-16.592,1007.72
45546,12.688,-16.592,1004.792
45547,17.568,-15.616,1005.768
45548,16.104,-15.128,1001.376
45549,12.688,-17.08,1002.84
45550,14.152,-13.664,1001.864
45551,14.152,-14.64,1000.4
45552,16.104,-14.64,1003.328
45553,12.688,-14.152,1005.768
45554,11.712,-12.688,1004.304
45555,10.248,-16.104,1002.352
45556,10.736,-12.688,1006.256
45557,13.176,-16.592,1004.792
45558,15.128,-14.152,1005.28
45559,13.664,-13.664,1002.352
45560,8.784,-13.176,1005.768
45561,12.688,-13.664,1002.84
45562,15.616,-16.104,1001.864
45563,9.272,-14.64,1000.888
45564,12.2,-14.64,1003.816
45565,10.736,-14.152,1004.304
45566,11.224,-13.176,1005.28
45567,12.688,-15.128,1006.744
45568,10.736,-12.2,1009.184
45569,10.736,-11.224,1010.16
45570,12.2,-15.616,1002.84
45571,11.712,-15.128,1007.232
45572,11.712,-14.152,1012.112
45573,11.712,-12.688,1002.84
45574,12.688,-17.08,1004.792
45575,10.248,-16.592,1003.816
45576,11.224,-15.128,1009.184
45577,10.736,-14.64,1005.28
45578,16.592,-15.128,1000.888
45579,12.2,-15.616,1003.816
45580,11.712,-15.616,1002.84
45581,10.736,-17.08,1004.304
45582,9.272,-15.616,1001.376
45583,7.32,-12.2,1003.328
45584,11.712,-14.64,1007.232
45585,10.248,-16.592,1006.256
45586,10.248,-16.104,1003.328
45587,8.784,-14.152,1004.304
45588,11.224,-13.664,1002.84
45589,8.784,-14.64,999.424
45590,10.736,-12.688,1000.888
45591,8.784,-15.128,999.912
45592,11.712,-13.176,999.424
45593,10.736,-12.2,1001.864
45594,8.784,-12.688,1002.352
45595,9.272,-15.128,1003.328
45596,10.736,-11.224,1002.84
45597,8.784,-13.664,1008.208
45598,13.176,-14.152,1003.816
45599,8.784,-13.176,1003.328
45600,12.688,-14.64,1004.304
45601,7.32,-12.688,1003.328
45602,11.712,-12.688,1001.376
45603,10.736,-12.2,999.912
45604,10.248,-11.712,999.424
45605,11.224,-13.664,996.984
45606,7.32,-15.128,1002.352
45607,12.688,-12.2,1003.328
45608,11.224,-10.248,1008.208
45609,10.736,-13.664,1003.328
45610,12.2,-17.568,1002.352
45611,7.808,-11.224,1000.888
45612,8.784,-14.152,997.96
45613,10.736,-13.176,1001.864
45614,11.224,-13.176,1002.352
45615,9.272,-13.176,1004.304
45616,13.176,-13.664,1000.4
45617,10.736,-12.688,1000.888
45618,13.664,-13.664,1002.84
45619,9.76,-17.08,1004.304
45620,10.736,-16.592,1004.792
45621,11.224,-15.128,1008.696
45622,11.224,-13.664,1007.232
45623,10.248,-15.128,1002.352
45624,10.736,-12.2,999.424
45625,9.76,-12.688,1002.84
45626,9.272,-17.568,997.472
45627,9.272,-17.568,999.424
45628,10.248,-14.64,999.424
45629,15.128,-13.664,1002.352
45630,9.76,-17.08,999.912
45631,11.224,-14.64,1000.4
45632,13.176,-16.104,1003.328
45633,10.248,-13.664,1003.328
45634,12.2,-16.104,1005.768
45635,14.64,-14.64,1001.376
45636,13.664,-12.688,1003.328
45637,10.736,-14.64,1001.864
45638,13.664,-17.568,1001.864
45639,13.176,-16.592,1003.328
45640,14.64,-21.96,1001.376
45641,13.176,-9.76,1001.864
45642,15.616,-16.104,1004.792
45643,13.176,-16.104,1000.888
45644,12.688,-15.128,1000.4
45645,13.176,-12.2,1003.816
45646,14.152,-15.616,1001.864
45647,11.712,-17.08,1002.84
45648,11.224,-16.592,1004.304
45649,11.712,-17.568,1001.376
45650,13.176,-13.664,1005.28
45651,15.616,-17.568,999.912
45652,17.568,-19.032,1006.744
45653,10.736,-14.64,1005.28
45654,15.616,-15.616,1002.84
45655,17.08,-16.104,1002.352
45656,12.2,-15.128,1000.4
45657,13.176,-15.616,997.96
45658,13.176,-16.104,1000.4
45659,15.128,-16.592,1005.28
45660,13.664,-15.616,1001.864
45661,14.64,-15.616,1000.4
45662,15.616,-16.104,1003.328
45663,18.544,-16.592,1006.744
45664,14.152,-16.592,1004.304
45665,16.104,-15.128,1003.328
45666,12.2,-16.592,1005.28
45667,14.152,-12.688,1004.304
45668,13.664,-15.616,1004.792
45669,12.2,-14.64,1005.28
45670,12.688,-14.64,1005.768
45671,16.592,-15.128,1008.208
45672,14.64,-19.52,1000.888
45673,15.128,-16.592,999.424
45674,14.64,-16.592,999.912
45675,12.2,-17.08,999.912
45676,11.712,-14.152,1001.376
45677,13.664,-14.64,998.936
45678,13.664,-15.128,1001.376
45679,9.272,-16.104,1005.768
45680,14.64,-15.616,1003.328
45681,13.664,-15.616,1000.888
45682,14.152,-12.688,1002.352
45683,14.64,-14.152,1004.304
45684,11.712,-18.056,1007.232
45685,12.688,-13.664,1008.208
45686,16.592,-15.128,1002.352
45687,14.64,-16.592,1000.4
45688,15.616,-13.664,1004.304
45689,16.592,-15.616,1000.4
45690,16.592,-17.568,1002.352
45691,12.688,-14.152,996.008
45692,14.152,-16.592,1004.792
45693,13.176,-15.128,999.424
45694,14.64,-19.032,996.984
45695,13.176,-11.224,1002.84
45696,10.736,-18.544,1003.816
45697,11.712,-16.592,1002.352
45698,10.736,-15.128,1003.816
45699,12.2,-17.568,1001.376
45700,17.568,-20.008,999.424
45701,17.568,-15.128,1002.84
45702,12.2,-18.056,1002.352
45703,11.712,-12.688,1000.888
45704,16.592,-14.64,1003.328
45705,13.664,-13.664,999.424
45706,13.176,-16.592,1000.888
45707,13.664,-15.128,1002.352
45708,12.2,-16.104,1001.864
45709,11.712,-16.592,1002.84
45710,14.64,-19.52,1000.888
45711,12.2,-18.056,1003.816
45712,15.128,-18.544,997.96
45713,9.272,-18.056,1002.84
45714,18.544,-17.08,1001.864
45715,12.688,-20.984,1000.4
45716,12.688,-19.032,1004.304
45717,15.128,-22.936,1002.352
45718,13.176,-19.032,1001.864
45719,15.128,-20.496,1002.84
45720,15.128,-18.056,1005.28
45721,12.2,-17.568,1003.328
45722,13.664,-20.984,1004.792
45723,13.664,-20.008,1001.864
45724,14.152,-19.032,1001.864
45725,14.64,-17.568,1004.792
45726,12.2,-15.616,1003.328
45727,13.664,-15.616,1004.792
45728,13.176,-16.592,1001.864
45729,8.784,-17.568,1004.304
45730,13.176,-20.008,1003.328
45731,11.712,-17.568,1004.792
45732,12.688,-20.008,1006.744
45733,18.056,-18.544,1005.28
45734,15.616,-15.616,1003.816
45735,14.152,-16.104,1008.208
45736,14.64,-20.496,1004.304
45737,13.664,-19.032,999.424
45738,12.688,-18.056,1000.4
45739,13.664,-20.008,1001.376
45740,13.176,-19.52,998.448
45741,13.664,-19.032,1002.84
45742,13.176,-17.08,1001.376
45743,8.784,-18.544,1000.888
45744,15.616,-13.664,999.912
45745,12.2,-16.592,1003.328
45746,12.688,-19.52,1005.28
45747,13.664,-18.056,1004.792
45748,10.736,-17.568,1004.792
45749,12.2,-18.544,1003.816
45750,11.224,-16.592,998.936
45751,12.688,-17.08,1001.864
45752,17.08,-19.032,1000.888
45753,11.224,-14.152,1001.376
45754,11.224,-19.52,999.424
45755,10.736,-18.544,998.936
45756,13.664,-17.568,998.936
45757,12.688,-20.008,1005.28
45758,5.856,-15.616,1006.256
45759,10.736,-16.592,1007.72
45760,10.248,-15.616,1004.792
45761,10.248,-17.568,999.912
45762,11.224,-18.056,1005.768
45763,12.688,-18.544,1005.28
45764,14.64,-16.592,1000.888
45765,11.224,-18.544,1004.792
45766,13.664,-18.056,1005.28
45767,16.592,-20.008,1001.864
45768,12.688,-17.568,1003.328
45769,13.176,-19.032,998.448
45770,10.736,-17.08,998.448
45771,13.176,-15.128,1002.352
45772,12.2,-20.008,1002.84
45773,13.664,-16.104,1006.744
45774,11.712,-15.616,1002.352
45775,9.76,-15.616,1001.864
45776,11.712,-18.544,1001.864
45777,11.224,-18.056,1004.304
45778,6.832,-13.664,1003.816
45779,11.712,-17.08,1000.888
45780,11.224,-13.176,1000.888
45781,8.784,-14.64,1006.256
45782,12.2,-14.64,1003.328
45783,11.712,-15.616,998.448
45784,11.224,-15.128,1006.744
45785,10.248,-16.592,1003.328
45786,12.688,-16.592,1001.376
45787,10.248,-14.64,998.936
45788,12.688,-16.592,999.912
45789,9.76,-16.592,1004.792
45790,14.64,-16.592,1004.304
45791,12.2,-18.056,1002.84
45792,8.784,-18.056,1003.328
45793,15.616,-13.176,1007.232
45794,10.736,-18.056,1002.352
45795,11.224,-13.176,1004.792
45796,12.2,-13.664,1002.84
45797,11.224,-13.664,1002.84
45798,9.76,-19.032,1003.328
45799,12.688,-16.592,1001.864
45800,9.76,-15.128,1000.888
45801,11.712,-15.616,1002.84
45802,12.2,-15.616,1003.328
45803,13.664,-16.104,999.912
45804,12.2,-17.08,998.936
45805,14.152,-16.104,1002.352
45806,13.664,-18.056,1002.352
45807,12.688,-16.592,1004.304
45808,12.2,-16.104,1006.744
45809,10.736,-16.592,1006.256
45810,14.152,-17.568,1003.816
45811,10.736,-16.592,1004.304
45812,13.176,-17.568,1002.84
45813,8.784,-15.128,1000.4
45814,11.712,-15.616,1004.792
45815,12.688,-14.64,1005.28
45816,12.688,-15.616,1003.328
45817,13.176,-14.64,1003.328
45818,11.224,-20.496,1007.232
45819,12.2,-19.032,1004.304
45820,14.152,-15.616,1001.864
45821,12.688,-19.032,1007.72
45822,9.272,-14.64,1010.648
45823,14.64,-18.056,1006.256
45824,12.2,-19.032,1003.328
45825,9.76,-17.08,1004.304
45826,11.712,-19.52,1005.28
45827,9.76,-13.176,1009.184
45828,14.152,-17.568,1003.816
45829,8.784,-13.664,1004.792
45830,12.688,-16.592,1005.768
45831,9.76,-18.056,999.424
45832,11.712,-14.64,1001.376
45833,13.664,-16.592,1000.888
45834,13.664,-15.128,1001.376
45835,16.104,-19.032,1002.84
45836,13.664,-16.592,1006.744
45837,14.152,-17.568,1008.208
45838,10.736,-16.592,1004.304
45839,10.736,-15.616,1003.816
45840,15.128,-17.568,1005.768
45841,16.592,-15.128,1002.352
45842,12.2,-17.08,1006.256
45843,15.616,-15.616,1002.352
45844,16.592,-14.152,997.96
45845,10.736,-13.664,996.984
45846,16.592,-17.568,997.96
45847,13.664,-18.544,996.496
45848,11.712,-18.544,1001.376
45849,11.712,-15.616,1001.864
45850,17.08,-18.056,999.912
45851,13.176,-14.152,1000.4
45852,18.544,-17.568,997.472
45853,14.64,-15.128,1000.888
45854,16.592,-15.128,998.936
45855,16.592,-14.152,996.496
45856,13.664,-16.592,1000.888
45857,17.08,-17.568,997.472
45858,18.544,-17.568,998.936
45859,18.056,-17.568,1005.28
45860,16.104,-16.592,997.472
45861,12.688,-16.104,996.984
45862,15.616,-16.104,999.424
45863,15.128,-17.568,1002.84
45864,7.808,-19.52,998.448
45865,13.176,-20.984,1001.376
45866,13.664,-15.616,1001.376
45867,9.76,-15.616,1004.792
45868,18.544,-18.544,1000.4
45869,11.712,-15.616,999.912
45870,13.664,-15.616,997.472
45871,13.664,-15.616,999.424
45872,18.056,-13.664,1000.888
45873,16.104,-13.664,1001.376
45874,13.664,-20.008,1002.84
45875,13.176,-16.104,1005.28
45876,18.544,-17.08,1004.304
45877,12.2,-15.616,1005.28
45878,11.224,-14.152,1008.208
45879,14.64,-16.104,1006.744
45880,11.224,-12.2,1000.4
45881,15.128,-17.08,997.472
45882,12.688,-17.568,1000.4
45883,15.616,-15.616,997.96
45884,14.152,-18.056,999.912
45885,8.784,-16.592,1003.816
45886,13.176,-14.152,1004.792
45887,14.64,-16.104,1006.744
45888,14.64,-16.592,1010.648
45889,12.688,-15.128,1003.328
45890,17.568,-15.616,1002.352
45891,11.712,-14.64,1004.792
45892,14.152,-18.056,1003.328
45893,12.2,-17.568,1005.28
45894,10.736,-15.616,1003.816
45895,15.128,-16.592,1002.84
45896,9.272,-12.2,1009.184
45897,14.152,-16.104,1002.84
45898,15.128,-17.08,1004.792
45899,15.616,-15.128,1004.304
45900,12.2,-13.176,1003.328
45901,14.152,-16.592,1007.72
45902,13.664,-15.616,1006.256
45903,14.64,-18.056,1002.352
45904,10.248,-19.032,1003.328
45905,15.128,-14.152,1001.864
45906,12.2,-17.568,1007.72
45907,14.64,-15.616,1004.304
45908,13.664,-15.128,1004.792
45909,16.104,-16.592,999.912
45910,13.664,-11.712,1006.256
45911,15.616,-12.2,1010.16
45912,11.224,-16.592,1002.84
45913,14.152,-17.568,1000.888
45914,11.224,-16.104,1001.864
45915,14.64,-16.104,1003.328
45916,12.688,-11.712,1005.768
45917,11.224,-13.176,1002.84
45918,13.176,-14.64,1002.352
45919,15.128,-15.616,1004.792
45920,13.664,-17.08,998.448
45921,15.128,-14.64,1000.4
45922,12.688,-16.592,997.96
45923,15.616,-16.104,998.936
45924,12.2,-12.688,999.424
45925,15.128,-14.64,1002.84
45926,7.808,-14.64,1003.816
45927,11.712,-11.712,1006.256
45928,15.616,-16.592,1004.792
45929,8.784,-15.128,1004.304
45930,13.176,-16.104,1002.84
45931,10.248,-14.152,1003.328
45932,9.76,-14.152,1003.328
45933,12.2,-16.592,1002.352
45934,11.224,-12.688,1001.376
45935,9.272,-8.784,997.96
45936,11.224,-14.64,1003.328
45937,8.296,-10.736,995.032
45938,13.176,-15.616,997.472
45939,14.64,-14.152,1001.376
45940,9.76,-12.2,1002.352
45941,12.688,-14.152,997.96
45942,13.176,-11.224,996.984
45943,15.128,-12.2,999.912
45944,10.248,-15.128,1000.888
45945,7.808,-14.152,997.96
45946,12.688,-14.152,996.984
45947,12.2,-11.712,999.424
45948,12.2,-12.688,1006.744
45949,9.76,-17.08,1009.672
45950,9.76,-15.616,1000.888
45951,8.784,-12.2,1000.888
45952,13.176,-16.592,1002.352
45953,15.616,-13.176,1003.328
45954,13.664,-13.664,1001.376
45955,10.736,-15.128,1004.304
45956,14.152,-16.592,1004.792
45957,11.224,-19.032,999.424
45958,13.664,-14.64,997.472
45959,10.248,-15.128,1002.84
45960,13.664,-18.544,1002.352
45961,9.76,-12.688,996.984
45962,10.248,-11.712,1003.816
45963,12.688,-13.176,1001.864
45964,14.152,-16.592,999.912
45965,13.176,-16.592,1007.72
45966,14.64,-15.616,1003.816
45967,9.76,-16.592,1003.816
45968,13.664,-20.008,1005.28
45969,13.664,-14.152,1003.816
45970,12.2,-18.544,998.448
45971,10.248,-17.08,1004.304
45972,14.64,-11.712,1005.28
45973,15.128,-20.008,1007.232
45974,16.104,-17.08,1007.232
45975,12.2,-17.568,1008.208
45976,13.664,-20.496,1004.304
45977,9.76,-14.64,1003.328
45978,11.224,-17.08,999.912
45979,11.224,-18.544,1007.72
45980,10.736,-15.616,1004.792
45981,12.688,-14.64,1005.768
45982,10.736,-16.104,1000.4
45983,9.272,-15.616,997.96
45984,11.712,-14.64,1002.352
45985,10.736,-11.224,1000.888
45986,11.712,-14.64,1009.672
45987,11.224,-14.64,1010.16
45988,13.664,-11.712,1006.744
45989,13.664,-13.664,1008.208
45990,12.2,-15.128,999.424
45991,12.2,-17.568,1002.84
